frame,id,x,y,primary_static_class,primary_static_conf,primary_motion_class,primary_motion_conf,secondary_static_class,secondary_static_conf,secondary_motion_class,secondary_motion_conf
571,7,232,516,,0.000,object,0.787,,0.000,Bead,1.000
572,11,211,692,,0.000,object,0.814,,0.000,Bead,0.981
572,7,231,515,,0.000,object,0.707,,0.000,Bead,0.921
573,7,212,511,,0.000,object,0.710,,0.000,Bead,0.921
575,11,197,710,,0.000,object,0.795,,0.000,Bead,0.999
575,7,175,492,,0.000,object,0.779,,0.000,Bead,1.000
576,7,158,481,,0.000,object,0.827,,0.000,Bead,1.000
576,11,179,708,,0.000,object,0.785,,0.000,Bead,1.000
577,11,167,703,,0.000,object,0.816,,0.000,Bead,1.000
577,7,152,470,,0.000,object,0.791,,0.000,Bead,0.998
578,11,157,698,,0.000,object,0.812,,0.000,Bead,1.000
578,7,151,460,,0.000,object,0.797,,0.000,Bead,1.000
579,11,148,693,,0.000,object,0.829,,0.000,Bead,1.000
